9904013324	144
9904013323	140
9904013222	103
1000736038	101
9904013376	46
1000769172	41
9904013027	39
1000767819	38
1000783957	35
9904013126	32
9904013336	31
1000773357	31
4010000072	30
1000794792	28
1000773313	26
1000793900	21
1000793899	21
1000771765	20
9904013072	19
1000761291	18
1000793898	17
9904013214	16
9904013347	16
1000762685	16
9904013343	14
1000800552	13
9904013330	12
1000765251	12
1000765851	12
1000795678	12
1000799250	12
1000800551	12
9904012901	12
9904013213	11
1000730686	11
9904013207	11
1000773278	10
9904013206	10
9904013170	10
9904013186	9
9904013127	9
9904013190	9
9904013353	9
9904013191	9
1000793901	9
1000807475	8
4010001072	8
9904013364	8
9904013029	8
1000759549	8
1000795134	7
1000771794	7
1000738697	7
1000795135	7
9904013135	7
9904013136	7
1000758813	7
9904012551	7
9904013148	7
1000455370	7
9904013348	7
1000751954	6
1000783958	6
1000740597	6
1000740601	6
9904013350	6
9904013337	6
1000807476	6
9904013089	6
9904013338	6
9904013344	5
1000772434	5
9904013363	5
1000775197	5
9904013349	5
1000772364	5
1000455371	5
1000738698	5
9904013132	5
4010004072	5
1000765253	5
1000767984	5
1000767985	5
1000455369	4
1000715525	4
1000803825	4
9904013032	4
1000727644	4
1000792439	4
1000795149	4
9904012967	4
1030134143	4
9904013033	4
9904013137	4
9904013335	4
1000750018	4
9904013332	4
1000788501	4
9904013070	4
1000759544	4
1000765854	4
1000794701	4
1000758525	3
9904013250	3
1000759541	3
1000772435	3
9904013352	3
9904013328	3
1000788500	3
1000804387	3
9904013212	3
1000736191	3
1000771713	3
1000796364	3
9904013386	3
1000727524	3
1000775201	3
9904013366	3
1000769371	3
1000455399	3
1000755869	3
1000745688	3
1000775195	3
1000738699	3
1000745704	3
1000764840	3
1000775199	3
9904013346	3
1000455373	2
1000735984	2
1000745690	2
1000792545	2
1000735991	2
1000794939	2
9904013265	48
9904013365	2
1000735419	2
1000795136	2
1000795438	2
1000797679	2
1000802403	2
1000455395	2
1000713441	2
1000719149	2
1000745149	2
1000775198	2
1000775202	2
4010003072	2
1000738701	2
1000775191	2
1000787221	2
1000793089	2
1000800220	2
9904013008	2
1000455375	2
1000730687	2
1000745691	2
1000769065	2
1000775194	2
1000775200	2
1000738652	2
1002002153	2
1010000108	2
9904013101	2
9904012580	2
1000802405	2
9904013380	2
1000753312	2
1000773121	2
1000784275	2
1000791568	2
9904013385	2
9904013362	2
1000735420	2
1000752943	2
1000755870	2
1000773359	2
1000796382	2
1000797636	2
9904013147	2
1000743867	2
1000744003	2
1000748667	2
1000759526	2
1000767110	2
1000769064	2
1000774960	2
1000796757	2
1000797157	2
1010005162	2
9904013389	2
1000763666	2
1000737302	1
1000767729	1
1000809157	1
9904013331	1
1000455402	1
1000789637	1
1000809121	1
9904013046	1
9904013242	1
9904013177	1
1000755859	1
1000756544	1
1000759240	1
1000759540	1
1000765293	1
1000792476	1
1000794938	1
1000796756	1
1000804654	1
6010005023	1
9904013178	1
1000719309	1
1000730688	1
1000764836	1
1000765530	1
1000773167	1
1000779462	1
1000789957	1
9904013249	1
9904012238	1
9904013334	1
1000455368	1
1000455403	1
1000747715	1
1000755880	1
1000759250	1
1000768161	1
1000782673	1
1000786322	1
1000786477	1
1000792544	1
9904013130	1
9904013351	1
1000745703	1
1000752962	1
1000753315	1
1000755868	1
1000764839	1
1000765846	1
1000769002	1
1000793065	1
1000800217	1
1000800733	1
1000455397	1
1000718264	1
1000718639	1
1000731246	1
1000735415	1
1000764841	1
1000768163	1
1000800221	1
1010018004	1
9904013367	1
9904013280	1
9904013281	1
9904013151	1
1000719150	1
1000735975	1
1000738703	1
1000761942	1
1000761945	1
1000765254	1
1000765331	1
1000767730	1
1000775942	1
1000781743	1
1000786323	1
9904013368	1
9904013131	1
9904013333	1
9904013340	1
9904013342	1
