9904013324	288
9904013323	279
9904013222	206
1000736038	201
9904013376	92
1000769172	82
9904013027	77
1000767819	76
1000783957	69
9904013126	63
9904013336	61
1000773357	61
4010000072	59
1000794792	55
1000773313	52
1000793900	42
1000793899	42
1000771765	40
9904013072	37
1000761291	35
1000793898	33
9904013214	32
9904013347	32
1000762685	31
9904013343	27
1000800552	25
9904013330	24
1000765251	24
1000765851	24
1000795678	23
1000799250	23
1000800551	23
9904012901	23
9904013213	21
1000730686	21
9904013207	21
1000773278	20
9904013206	20
9904013170	19
9904013186	18
9904013127	18
9904013190	17
9904013353	17
9904013191	17
1000793901	17
1000807475	16
4010001072	16
9904013364	16
9904013029	16
1000759549	15
1000795134	14
1000771794	14
1000738697	14
1000795135	14
9904013135	13
9904013136	13
1000758813	13
9904012551	13
9904013148	13
1000455370	13
9904013348	13
1000751954	12
1000783958	12
1000740597	12
1000740601	12
9904013350	12
9904013337	12
1000807476	11
9904013089	11
9904013338	11
9904013344	10
1000772434	10
9904013363	10
1000775197	10
9904013349	10
1000772364	10
1000455371	10
1000738698	9
9904013132	9
4010004072	9
1000765253	9
1000767984	9
1000767985	9
1000455369	8
1000715525	8
1000803825	8
9904013032	8
1000727644	8
1000792439	8
1000795149	8
9904012967	8
1030134143	8
9904013033	8
9904013137	7
9904013335	7
1000750018	7
9904013332	7
1000788501	7
9904013070	7
1000759544	7
1000765854	7
1000794701	7
1000758525	6
9904013250	6
1000759541	6
1000772435	6
9904013352	6
9904013328	6
1000788500	6
1000804387	6
9904013212	6
1000736191	6
1000771713	6
1000796364	6
9904013386	6
1000727524	5
1000775201	5
9904013366	5
1000769371	5
1000455399	5
1000755869	5
1000745688	5
1000775195	5
1000738699	5
1000745704	5
1000764840	5
1000775199	5
9904013346	5
1000455373	4
1000735984	4
1000745690	4
1000792545	4
1000735991	4
1000794939	4
9904013265	48
9904013365	4
1000735419	4
1000795136	4
1000795438	4
1000797679	4
1000802403	4
1000455395	4
1000713441	4
1000719149	4
1000745149	4
1000775198	4
1000775202	4
4010003072	4
1000738701	4
1000775191	4
1000787221	4
1000793089	4
1000800220	4
9904013008	4
1000455375	3
1000730687	3
1000745691	3
1000769065	3
1000775194	3
1000775200	3
1000738652	3
1002002153	3
1010000108	3
9904013101	3
9904012580	3
1000802405	3
9904013380	3
1000753312	3
1000773121	3
1000784275	3
1000791568	3
9904013385	3
9904013362	3
1000735420	3
1000752943	3
1000755870	3
1000773359	3
1000796382	3
1000797636	3
9904013147	3
1000743867	3
1000744003	3
1000748667	3
1000759526	3
1000767110	3
1000769064	3
1000774960	3
1000796757	3
1000797157	3
1010005162	3
9904013389	3
1000763666	3
1000737302	2
1000767729	2
1000809157	2
9904013331	2
1000455402	2
1000789637	2
1000809121	2
9904013046	2
9904013242	2
9904013177	2
1000755859	2
1000756544	2
1000759240	2
1000759540	2
1000765293	2
1000792476	2
1000794938	2
1000796756	2
1000804654	2
6010005023	2
9904013178	2
1000719309	2
1000730688	2
1000764836	2
1000765530	2
1000773167	2
1000779462	2
1000789957	2
9904013249	2
9904012238	2
9904013334	2
1000455368	2
1000455403	2
1000747715	2
1000755880	2
1000759250	2
1000768161	2
